"time_value","fips","geo_value_fullname","age_group","value"
2023-11-18,"45","South Carolina","0-130",64
2023-11-18,"46","South Dakota","0-130",1
2023-11-18,"47","Tennessee","0-130",57
2023-11-18,"48","Texas","0-130",428
2023-11-18,"US","US","0-130",3491
2023-11-18,"49","Utah","0-130",7
2023-11-18,"50","Vermont","0-130",5
2023-11-18,"78","Virgin Islands","0-130",0
2023-11-18,"51","Virginia","0-130",100
2023-11-18,"53","Washington","0-130",33
2023-11-18,"54","West Virginia","0-130",8
2023-11-18,"55","Wisconsin","0-130",15
2023-11-18,"56","Wyoming","0-130",9
2023-11-25,"01","Alabama","0-130",71
2023-11-25,"02","Alaska","0-130",14
2023-11-25,"60","American Samoa","0-130",0
2023-11-25,"04","Arizona","0-130",209
2023-11-25,"05","Arkansas","0-130",57
2023-11-25,"06","California","0-130",459
2023-11-25,"08","Colorado","0-130",137
2023-11-25,"09","Connecticut","0-130",33
2023-11-25,"10","Delaware","0-130",1
2023-11-25,"11","District of Columbia","0-130",8
2023-11-25,"12","Florida","0-130",701
2023-11-25,"13","Georgia","0-130",156
2023-11-25,"66","Guam","0-130",2
2023-11-25,"15","Hawaii","0-130",26
2023-11-25,"16","Idaho","0-130",8
2023-11-25,"17","Illinois","0-130",102
2023-11-25,"18","Indiana","0-130",100
2023-11-25,"19","Iowa","0-130",27
2023-11-25,"20","Kansas","0-130",26
2023-11-25,"21","Kentucky","0-130",37
2023-11-25,"22","Louisiana","0-130",115
2023-11-25,"23","Maine","0-130",19
2023-11-25,"24","Maryland","0-130",22
2023-11-25,"25","Massachusetts","0-130",67
2023-11-25,"26","Michigan","0-130",88
2023-11-25,"27","Minnesota","0-130",24
2023-11-25,"28","Mississippi","0-130",47
2023-11-25,"29","Missouri","0-130",58
2023-11-25,"30","Montana","0-130",6
2023-11-25,"31","Nebraska","0-130",8
2023-11-25,"32","Nevada","0-130",39
2023-11-25,"33","New Hampshire","0-130",1
2023-11-25,"34","New Jersey","0-130",75
2023-11-25,"35","New Mexico","0-130",21
2023-11-25,"36","New York","0-130",176
2023-11-25,"37","North Carolina","0-130",153
2023-11-25,"38","North Dakota","0-130",4
2023-11-25,"39","Ohio","0-130",75
2023-11-25,"40","Oklahoma","0-130",34
2023-11-25,"41","Oregon","0-130",11
2023-11-25,"42","Pennsylvania","0-130",123
2023-11-25,"72","Puerto Rico","0-130",117
2023-11-25,"44","Rhode Island","0-130",3
2023-11-25,"45","South Carolina","0-130",81
2023-11-25,"46","South Dakota","0-130",2
2023-11-25,"47","Tennessee","0-130",73
2023-11-25,"48","Texas","0-130",534
2023-11-25,"US","US","0-130",4384
2023-11-25,"49","Utah","0-130",10
2023-11-25,"50","Vermont","0-130",3
2023-11-25,"78","Virgin Islands","0-130",0
2023-11-25,"51","Virginia","0-130",115
2023-11-25,"53","Washington","0-130",36
2023-11-25,"54","West Virginia","0-130",13
2023-11-25,"55","Wisconsin","0-130",34
2023-11-25,"56","Wyoming","0-130",23
2023-12-02,"01","Alabama","0-130",84
2023-12-02,"02","Alaska","0-130",15
2023-12-02,"60","American Samoa","0-130",0
2023-12-02,"04","Arizona","0-130",276
2023-12-02,"05","Arkansas","0-130",24
2023-12-02,"06","California","0-130",683
2023-12-02,"08","Colorado","0-130",126
2023-12-02,"09","Connecticut","0-130",57
2023-12-02,"10","Delaware","0-130",2
2023-12-02,"11","District of Columbia","0-130",11
2023-12-02,"12","Florida","0-130",743
2023-12-02,"13","Georgia","0-130",225
2023-12-02,"66","Guam","0-130",0
2023-12-02,"15","Hawaii","0-130",23
2023-12-02,"16","Idaho","0-130",19
2023-12-02,"17","Illinois","0-130",165
2023-12-02,"18","Indiana","0-130",149
2023-12-02,"19","Iowa","0-130",44
2023-12-02,"20","Kansas","0-130",37
2023-12-02,"21","Kentucky","0-130",59
2023-12-02,"22","Louisiana","0-130",121
2023-12-02,"23","Maine","0-130",9
2023-12-02,"24","Maryland","0-130",60
2023-12-02,"25","Massachusetts","0-130",99
2023-12-02,"26","Michigan","0-130",106
2023-12-02,"27","Minnesota","0-130",34
2023-12-02,"28","Mississippi","0-130",77
2023-12-02,"29","Missouri","0-130",85
2023-12-02,"30","Montana","0-130",18
2023-12-02,"31","Nebraska","0-130",8
2023-12-02,"32","Nevada","0-130",45
2023-12-02,"33","New Hampshire","0-130",7
2023-12-02,"34","New Jersey","0-130",129
2023-12-02,"35","New Mexico","0-130",42
2023-12-02,"36","New York","0-130",338
2023-12-02,"37","North Carolina","0-130",213
2023-12-02,"38","North Dakota","0-130",17
2023-12-02,"39","Ohio","0-130",134
2023-12-02,"40","Oklahoma","0-130",71
2023-12-02,"41","Oregon","0-130",17
2023-12-02,"42","Pennsylvania","0-130",212
2023-12-02,"72","Puerto Rico","0-130",89
2023-12-02,"44","Rhode Island","0-130",6
2023-12-02,"45","South Carolina","0-130",133
2023-12-02,"46","South Dakota","0-130",7
2023-12-02,"47","Tennessee","0-130",98
2023-12-02,"48","Texas","0-130",699
2023-12-02,"US","US","0-130",5947
2023-12-02,"49","Utah","0-130",17
2023-12-02,"50","Vermont","0-130",3
2023-12-02,"78","Virgin Islands","0-130",0
2023-12-02,"51","Virginia","0-130",143
2023-12-02,"53","Washington","0-130",74
2023-12-02,"54","West Virginia","0-130",17
2023-12-02,"55","Wisconsin","0-130",59
2023-12-02,"56","Wyoming","0-130",18
2023-12-09,"01","Alabama","0-130",110
2023-12-09,"02","Alaska","0-130",14
2023-12-09,"60","American Samoa","0-130",0
2023-12-09,"04","Arizona","0-130",388
2023-12-09,"05","Arkansas","0-130",41
2023-12-09,"06","California","0-130",868
2023-12-09,"08","Colorado","0-130",153
2023-12-09,"09","Connecticut","0-130",74
2023-12-09,"10","Delaware","0-130",10
2023-12-09,"11","District of Columbia","0-130",13
2023-12-09,"12","Florida","0-130",761
2023-12-09,"13","Georgia","0-130",261
2023-12-09,"66","Guam","0-130",1
2023-12-09,"15","Hawaii","0-130",32
2023-12-09,"16","Idaho","0-130",46
2023-12-09,"17","Illinois","0-130",205
2023-12-09,"18","Indiana","0-130",181
2023-12-09,"19","Iowa","0-130",43
2023-12-09,"20","Kansas","0-130",37
2023-12-09,"21","Kentucky","0-130",48
2023-12-09,"22","Louisiana","0-130",158
2023-12-09,"23","Maine","0-130",15
2023-12-09,"24","Maryland","0-130",78
2023-12-09,"25","Massachusetts","0-130",148
2023-12-09,"26","Michigan","0-130",173
2023-12-09,"27","Minnesota","0-130",48
2023-12-09,"28","Mississippi","0-130",71
2023-12-09,"29","Missouri","0-130",140
2023-12-09,"30","Montana","0-130",21
2023-12-09,"31","Nebraska","0-130",11
2023-12-09,"32","Nevada","0-130",77
2023-12-09,"33","New Hampshire","0-130",15
2023-12-09,"34","New Jersey","0-130",160
2023-12-09,"35","New Mexico","0-130",84
2023-12-09,"36","New York","0-130",501
2023-12-09,"37","North Carolina","0-130",312
2023-12-09,"38","North Dakota","0-130",11
2023-12-09,"39","Ohio","0-130",160
2023-12-09,"40","Oklahoma","0-130",59
2023-12-09,"41","Oregon","0-130",43
2023-12-09,"42","Pennsylvania","0-130",279
2023-12-09,"72","Puerto Rico","0-130",48
2023-12-09,"44","Rhode Island","0-130",6
2023-12-09,"45","South Carolina","0-130",177
2023-12-09,"46","South Dakota","0-130",6
2023-12-09,"47","Tennessee","0-130",152
2023-12-09,"48","Texas","0-130",829
2023-12-09,"US","US","0-130",7487
2023-12-09,"49","Utah","0-130",17
2023-12-09,"50","Vermont","0-130",8
2023-12-09,"78","Virgin Islands","0-130",0
2023-12-09,"51","Virginia","0-130",157
2023-12-09,"53","Washington","0-130",83
2023-12-09,"54","West Virginia","0-130",20
2023-12-09,"55","Wisconsin","0-130",97
2023-12-09,"56","Wyoming","0-130",37
2023-12-16,"01","Alabama","0-130",143
2023-12-16,"02","Alaska","0-130",4
2023-12-16,"60","American Samoa","0-130",0
2023-12-16,"04","Arizona","0-130",602
2023-12-16,"05","Arkansas","0-130",53
2023-12-16,"06","California","0-130",1077
2023-12-16,"08","Colorado","0-130",234
2023-12-16,"09","Connecticut","0-130",120
2023-12-16,"10","Delaware","0-130",18
2023-12-16,"11","District of Columbia","0-130",20
2023-12-16,"12","Florida","0-130",843
2023-12-16,"13","Georgia","0-130",442
2023-12-16,"66","Guam","0-130",1
2023-12-16,"15","Hawaii","0-130",24
2023-12-16,"16","Idaho","0-130",67
2023-12-16,"17","Illinois","0-130",253
2023-12-16,"18","Indiana","0-130",260
2023-12-16,"19","Iowa","0-130",50
2023-12-16,"20","Kansas","0-130",43
2023-12-16,"21","Kentucky","0-130",86
2023-12-16,"22","Louisiana","0-130",178
2023-12-16,"23","Maine","0-130",20
2023-12-16,"24","Maryland","0-130",115
2023-12-16,"25","Massachusetts","0-130",216
2023-12-16,"26","Michigan","0-130",247
2023-12-16,"27","Minnesota","0-130",78
2023-12-16,"28","Mississippi","0-130",96
2023-12-16,"29","Missouri","0-130",154
2023-12-16,"30","Montana","0-130",37
2023-12-16,"31","Nebraska","0-130",13
2023-12-16,"32","Nevada","0-130",118
2023-12-16,"33","New Hampshire","0-130",28
2023-12-16,"34","New Jersey","0-130",304
2023-12-16,"35","New Mexico","0-130",153
2023-12-16,"36","New York","0-130",743
2023-12-16,"37","North Carolina","0-130",402
2023-12-16,"38","North Dakota","0-130",16
2023-12-16,"39","Ohio","0-130",239
2023-12-16,"40","Oklahoma","0-130",85
2023-12-16,"41","Oregon","0-130",45
2023-12-16,"42","Pennsylvania","0-130",391
2023-12-16,"72","Puerto Rico","0-130",57
2023-12-16,"44","Rhode Island","0-130",24
2023-12-16,"45","South Carolina","0-130",264
2023-12-16,"46","South Dakota","0-130",13
2023-12-16,"47","Tennessee","0-130",178
2023-12-16,"48","Texas","0-130",1155
2023-12-16,"US","US","0-130",10268
2023-12-16,"49","Utah","0-130",24
2023-12-16,"50","Vermont","0-130",8
2023-12-16,"78","Virgin Islands","0-130",0
2023-12-16,"51","Virginia","0-130",229
2023-12-16,"53","Washington","0-130",109
2023-12-16,"54","West Virginia","0-130",33
2023-12-16,"55","Wisconsin","0-130",122
2023-12-16,"56","Wyoming","0-130",34
2023-12-23,"01","Alabama","0-130",269
2023-12-23,"02","Alaska","0-130",5
2023-12-23,"60","American Samoa","0-130",0
2023-12-23,"04","Arizona","0-130",946
2023-12-23,"05","Arkansas","0-130",96
2023-12-23,"06","California","0-130",1763
2023-12-23,"08","Colorado","0-130",252
2023-12-23,"09","Connecticut","0-130",115
2023-12-23,"10","Delaware","0-130",24
2023-12-23,"11","District of Columbia","0-130",45
2023-12-23,"12","Florida","0-130",989
2023-12-23,"13","Georgia","0-130",746
2023-12-23,"66","Guam","0-130",4
2023-12-23,"15","Hawaii","0-130",28
2023-12-23,"16","Idaho","0-130",115
2023-12-23,"17","Illinois","0-130",464
2023-12-23,"18","Indiana","0-130",374
2023-12-23,"19","Iowa","0-130",90
2023-12-23,"20","Kansas","0-130",92
2023-12-23,"21","Kentucky","0-130",137
2023-12-23,"22","Louisiana","0-130",306
2023-12-23,"23","Maine","0-130",16
2023-12-23,"24","Maryland","0-130",207
2023-12-23,"25","Massachusetts","0-130",317
2023-12-23,"26","Michigan","0-130",271
2023-12-23,"27","Minnesota","0-130",110
2023-12-23,"28","Mississippi","0-130",200
2023-12-23,"29","Missouri","0-130",224
2023-12-23,"30","Montana","0-130",78
2023-12-23,"31","Nebraska","0-130",62
2023-12-23,"32","Nevada","0-130",158
2023-12-23,"33","New Hampshire","0-130",41
2023-12-23,"34","New Jersey","0-130",488
2023-12-23,"35","New Mexico","0-130",227
2023-12-23,"36","New York","0-130",938
2023-12-23,"37","North Carolina","0-130",733
2023-12-23,"38","North Dakota","0-130",26
2023-12-23,"39","Ohio","0-130",438
2023-12-23,"40","Oklahoma","0-130",153
2023-12-23,"41","Oregon","0-130",103
2023-12-23,"42","Pennsylvania","0-130",702
2023-12-23,"72","Puerto Rico","0-130",59
2023-12-23,"44","Rhode Island","0-130",16
2023-12-23,"45","South Carolina","0-130",421
2023-12-23,"46","South Dakota","0-130",33
2023-12-23,"47","Tennessee","0-130",294
2023-12-23,"48","Texas","0-130",1597
2023-12-23,"US","US","0-130",15711
2023-12-23,"49","Utah","0-130",58
2023-12-23,"50","Vermont","0-130",12
2023-12-23,"78","Virgin Islands","0-130",0
2023-12-23,"51","Virginia","0-130",419
2023-12-23,"53","Washington","0-130",155
2023-12-23,"54","West Virginia","0-130",82
2023-12-23,"55","Wisconsin","0-130",187
2023-12-23,"56","Wyoming","0-130",26
2023-12-30,"01","Alabama","0-130",318
2023-12-30,"02","Alaska","0-130",4
2023-12-30,"60","American Samoa","0-130",0
2023-12-30,"04","Arizona","0-130",1106
2023-12-30,"05","Arkansas","0-130",187
2023-12-30,"06","California","0-130",1810
2023-12-30,"08","Colorado","0-130",367
2023-12-30,"09","Connecticut","0-130",194
2023-12-30,"10","Delaware","0-130",60
2023-12-30,"11","District of Columbia","0-130",57
2023-12-30,"12","Florida","0-130",1352
2023-12-30,"13","Georgia","0-130",1132
2023-12-30,"66","Guam","0-130",5
2023-12-30,"15","Hawaii","0-130",32
2023-12-30,"16","Idaho","0-130",163
2023-12-30,"17","Illinois","0-130",576
2023-12-30,"18","Indiana","0-130",556
2023-12-30,"19","Iowa","0-130",99
2023-12-30,"20","Kansas","0-130",93
2023-12-30,"21","Kentucky","0-130",261
2023-12-30,"22","Louisiana","0-130",381
2023-12-30,"23","Maine","0-130",51
2023-12-30,"24","Maryland","0-130",328
2023-12-30,"25","Massachusetts","0-130",554
2023-12-30,"26","Michigan","0-130",567
2023-12-30,"27","Minnesota","0-130",189
2023-12-30,"28","Mississippi","0-130",297
2023-12-30,"29","Missouri","0-130",369
2023-12-30,"30","Montana","0-130",116
2023-12-30,"31","Nebraska","0-130",51
2023-12-30,"32","Nevada","0-130",185
2023-12-30,"33","New Hampshire","0-130",51
2023-12-30,"34","New Jersey","0-130",729
2023-12-30,"35","New Mexico","0-130",235
2023-12-30,"36","New York","0-130",1333
2023-12-30,"37","North Carolina","0-130",1076
2023-12-30,"38","North Dakota","0-130",51
2023-12-30,"39","Ohio","0-130",638
2023-12-30,"40","Oklahoma","0-130",137
2023-12-30,"41","Oregon","0-130",147
2023-12-30,"42","Pennsylvania","0-130",933
2023-12-30,"72","Puerto Rico","0-130",63
2023-12-30,"44","Rhode Island","0-130",46
2023-12-30,"45","South Carolina","0-130",649
2023-12-30,"46","South Dakota","0-130",48
2023-12-30,"47","Tennessee","0-130",538
2023-12-30,"48","Texas","0-130",1975
2023-12-30,"US","US","0-130",21672
2023-12-30,"49","Utah","0-130",80
2023-12-30,"50","Vermont","0-130",19
2023-12-30,"78","Virgin Islands","0-130",0
2023-12-30,"51","Virginia","0-130",731
2023-12-30,"53","Washington","0-130",211
2023-12-30,"54","West Virginia","0-130",153
2023-12-30,"55","Wisconsin","0-130",297
2023-12-30,"56","Wyoming","0-130",72
2024-01-06,"01","Alabama","0-130",348
2024-01-06,"02","Alaska","0-130",5
2024-01-06,"60","American Samoa","0-130",0
2024-01-06,"04","Arizona","0-130",907
2024-01-06,"05","Arkansas","0-130",234
2024-01-06,"06","California","0-130",1470
2024-01-06,"08","Colorado","0-130",308
2024-01-06,"09","Connecticut","0-130",167
2024-01-06,"10","Delaware","0-130",48
2024-01-06,"11","District of Columbia","0-130",55
2024-01-06,"12","Florida","0-130",1414
2024-01-06,"13","Georgia","0-130",758
2024-01-06,"66","Guam","0-130",2
2024-01-06,"15","Hawaii","0-130",40
2024-01-06,"16","Idaho","0-130",157
2024-01-06,"17","Illinois","0-130",511
2024-01-06,"18","Indiana","0-130",521
2024-01-06,"19","Iowa","0-130",94
2024-01-06,"20","Kansas","0-130",93
2024-01-06,"21","Kentucky","0-130",296
2024-01-06,"22","Louisiana","0-130",304
2024-01-06,"23","Maine","0-130",58
2024-01-06,"24","Maryland","0-130",322
2024-01-06,"25","Massachusetts","0-130",634
2024-01-06,"26","Michigan","0-130",497
2024-01-06,"27","Minnesota","0-130",168
2024-01-06,"28","Mississippi","0-130",263
2024-01-06,"29","Missouri","0-130",345
2024-01-06,"30","Montana","0-130",129
2024-01-06,"31","Nebraska","0-130",50
2024-01-06,"32","Nevada","0-130",143
2024-01-06,"33","New Hampshire","0-130",46
2024-01-06,"34","New Jersey","0-130",667
2024-01-06,"35","New Mexico","0-130",229
2024-01-06,"36","New York","0-130",1240
2024-01-06,"37","North Carolina","0-130",779
2024-01-06,"38","North Dakota","0-130",52
2024-01-06,"39","Ohio","0-130",562
2024-01-06,"40","Oklahoma","0-130",174
2024-01-06,"41","Oregon","0-130",142
2024-01-06,"42","Pennsylvania","0-130",761
2024-01-06,"72","Puerto Rico","0-130",51
2024-01-06,"44","Rhode Island","0-130",48
2024-01-06,"45","South Carolina","0-130",473
2024-01-06,"46","South Dakota","0-130",54
2024-01-06,"47","Tennessee","0-130",474
2024-01-06,"48","Texas","0-130",2093
2024-01-06,"US","US","0-130",19510
2024-01-06,"49","Utah","0-130",63
2024-01-06,"50","Vermont","0-130",15
2024-01-06,"78","Virgin Islands","0-130",0
2024-01-06,"51","Virginia","0-130",538
2024-01-06,"53","Washington","0-130",209
2024-01-06,"54","West Virginia","0-130",169
2024-01-06,"55","Wisconsin","0-130",248
2024-01-06,"56","Wyoming","0-130",82
2024-01-13,"01","Alabama","0-130",226
2024-01-13,"02","Alaska","0-130",6
2024-01-13,"60","American Samoa","0-130",0
2024-01-13,"04","Arizona","0-130",716
2024-01-13,"05","Arkansas","0-130",223
2024-01-13,"06","California","0-130",1075
2024-01-13,"08","Colorado","0-130",286
2024-01-13,"09","Connecticut","0-130",159
2024-01-13,"10","Delaware","0-130",34
2024-01-13,"11","District of Columbia","0-130",37
2024-01-13,"12","Florida","0-130",1070
2024-01-13,"13","Georgia","0-130",627
2024-01-13,"66","Guam","0-130",2
2024-01-13,"15","Hawaii","0-130",25
2024-01-13,"16","Idaho","0-130",102
2024-01-13,"17","Illinois","0-130",380
2024-01-13,"18","Indiana","0-130",443
2024-01-13,"19","Iowa","0-130",84
2024-01-13,"20","Kansas","0-130",101
2024-01-13,"21","Kentucky","0-130",240
2024-01-13,"22","Louisiana","0-130",252
2024-01-13,"23","Maine","0-130",47
2024-01-13,"24","Maryland","0-130",245
2024-01-13,"25","Massachusetts","0-130",518
2024-01-13,"26","Michigan","0-130",381
2024-01-13,"27","Minnesota","0-130",161
2024-01-13,"28","Mississippi","0-130",230
2024-01-13,"29","Missouri","0-130",316
2024-01-13,"30","Montana","0-130",114
2024-01-13,"31","Nebraska","0-130",55
2024-01-13,"32","Nevada","0-130",145
2024-01-13,"33","New Hampshire","0-130",47
2024-01-13,"34","New Jersey","0-130",570
2024-01-13,"35","New Mexico","0-130",149
2024-01-13,"36","New York","0-130",1024
2024-01-13,"37","North Carolina","0-130",505
2024-01-13,"38","North Dakota","0-130",32
2024-01-13,"39","Ohio","0-130",542
2024-01-13,"40","Oklahoma","0-130",209
2024-01-13,"41","Oregon","0-130",115
2024-01-13,"42","Pennsylvania","0-130",577
2024-01-13,"72","Puerto Rico","0-130",61
2024-01-13,"44","Rhode Island","0-130",34
2024-01-13,"45","South Carolina","0-130",268
2024-01-13,"46","South Dakota","0-130",32
2024-01-13,"47","Tennessee","0-130",390
2024-01-13,"48","Texas","0-130",1964
2024-01-13,"US","US","0-130",15889
2024-01-13,"49","Utah","0-130",47
2024-01-13,"50","Vermont","0-130",24
2024-01-13,"78","Virgin Islands","0-130",0
2024-01-13,"51","Virginia","0-130",381
2024-01-13,"53","Washington","0-130",161
2024-01-13,"54","West Virginia","0-130",136
2024-01-13,"55","Wisconsin","0-130",265
2024-01-13,"56","Wyoming","0-130",56
2024-01-20,"01","Alabama","0-130",169
2024-01-20,"02","Alaska","0-130",9
2024-01-20,"60","American Samoa","0-130",0
2024-01-20,"04","Arizona","0-130",682
2024-01-20,"05","Arkansas","0-130",227
2024-01-20,"06","California","0-130",1096
2024-01-20,"08","Colorado","0-130",197
2024-01-20,"09","Connecticut","0-130",128
2024-01-20,"10","Delaware","0-130",32
2024-01-20,"11","District of Columbia","0-130",26
2024-01-20,"12","Florida","0-130",908
2024-01-20,"13","Georgia","0-130",486
2024-01-20,"66","Guam","0-130",3
2024-01-20,"15","Hawaii","0-130",23
2024-01-20,"16","Idaho","0-130",88
2024-01-20,"17","Illinois","0-130",335
2024-01-20,"18","Indiana","0-130",402
2024-01-20,"19","Iowa","0-130",95
2024-01-20,"20","Kansas","0-130",66
2024-01-20,"21","Kentucky","0-130",197
2024-01-20,"22","Louisiana","0-130",141
2024-01-20,"23","Maine","0-130",40
2024-01-20,"24","Maryland","0-130",198
2024-01-20,"25","Massachusetts","0-130",401
2024-01-20,"26","Michigan","0-130",346
2024-01-20,"27","Minnesota","0-130",123
2024-01-20,"28","Mississippi","0-130",158
2024-01-20,"29","Missouri","0-130",266
2024-01-20,"30","Montana","0-130",81
2024-01-20,"31","Nebraska","0-130",35
2024-01-20,"32","Nevada","0-130",78
2024-01-20,"33","New Hampshire","0-130",30
2024-01-20,"34","New Jersey","0-130",441
2024-01-20,"35","New Mexico","0-130",113
2024-01-20,"36","New York","0-130",851
2024-01-20,"37","North Carolina","0-130",310
2024-01-20,"38","North Dakota","0-130",41
2024-01-20,"39","Ohio","0-130",505
2024-01-20,"40","Oklahoma","0-130",252
2024-01-20,"41","Oregon","0-130",85
2024-01-20,"42","Pennsylvania","0-130",454
2024-01-20,"72","Puerto Rico","0-130",50
2024-01-20,"44","Rhode Island","0-130",34
2024-01-20,"45","South Carolina","0-130",197
2024-01-20,"46","South Dakota","0-130",16
2024-01-20,"47","Tennessee","0-130",350
2024-01-20,"48","Texas","0-130",1682
2024-01-20,"US","US","0-130",13291
2024-01-20,"49","Utah","0-130",28
2024-01-20,"50","Vermont","0-130",26
2024-01-20,"78","Virgin Islands","0-130",0
2024-01-20,"51","Virginia","0-130",302
